date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,people_total,people_total_2nd_dose,smoothed_covid_vaccinated,smoothed_tested_positive_14d,smoothed_wearing_mask,smoothed_travel_outside_state_5d,smoothed_spent_time_1d,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits,target_death,target_hosp
12/15/20,202051,MT,30,-7.0,1.0,30.0,-8.0,-15.0,6.0,122.9,53.0,109.4807,94.419,99.1392,73.0135,118.9341,91.1682,156.4156,121.2161,182.9962,140.7284,133.7986,104.7776,129.377,99.98200000000001,129.1218,98.6651,147.1314,109.8351,,,,,161.8291,129.6526,132.3554,101.2604,0,0,0.0,0.0,0.0,0.0,0.0,0,,737,9694,10431,34,68,1520,39.0,236.66666669999998,50.66666667,1,1.4849286,0.0,1.684378,213.0,9.4,1,53.0
12/16/20,202051,MT,30,-5.0,-4.0,24.0,-6.0,-16.0,6.0,123.44,78.0,80.1748,66.0684,67.8944,48.6518,85.7728,63.5547,116.1233,86.9471,138.1615,104.1734,99.2931,76.4316,98.1146,72.9928,91.9351,67.9496,103.3122,75.1068,,,,,115.3325,89.6938,96.2804,71.3735,0,0,0.0,0.0,0.0,0.0,0.0,0,,604,2716,3320,35,65,439,34.0,236.66666669999998,50.66666667,1,2.3938687,0.0,2.3750039000000003,213.0,9.4,1,78.0
12/17/20,202051,MT,30,-2.0,-1.0,34.0,-1.0,-16.0,6.0,127.27,74.0,78.5178,64.6757,64.5915,46.3119,80.2327,59.4496,117.8892,88.16,132.0797,98.9771,103.1817,79.3543,95.1382,70.7006,88.5916,65.8315,97.4366,70.122,,,,,114.3296,88.3676,93.3114,69.1808,0,0,0.0,0.0,0.0,0.0,0.0,0,,839,5642,6481,29,64,656,46.0,236.66666669999998,50.66666667,1,1.073451,0.0,0.9278895,213.0,9.4,1,74.0
12/18/20,202051,MT,30,-11.0,-4.0,-8.0,-4.0,-17.0,8.0,131.22,67.0,71.3863,58.4746,57.5676,40.9164,74.0288,54.2908,103.2823,76.8919,129.7563,96.1112,89.8162,69.0445,80.6147,59.9026,83.6572,61.1519,93.2159,66.4294,,,,,102.8441,78.977,84.5574,62.1431,3000,0,0.0,0.0,0.0,0.0,0.0,0,,509,4753,5262,35,63,480,27.0,236.66666669999998,50.66666667,0,0.0,0.0,0.0,213.0,9.4,0,67.0
12/19/20,202051,MT,30,-17.0,-3.0,4.0,-5.0,-11.0,5.0,145.43,60.0,73.4242,59.7952,61.1182,43.206,77.1808,56.4325,109.1749,80.9886,121.2893,88.6714,98.2973,74.5385,86.8463,64.0464,84.4146,61.4884,92.7748,66.2237,,,,,109.0509,83.1269,87.8319,64.2281,0,0,0.0,0.0,0.0,0.0,0.0,0,,627,3814,4441,38,63,1398,22.0,236.66666669999998,50.66666667,2,1.5435618999999998,0.0,1.7152188999999998,213.0,9.4,2,60.0
12/20/20,202052,MT,30,-12.0,0.0,18.0,5.0,-8.0,4.0,130.7,48.0,73.8285,60.7595,63.7675,45.0417,77.117,56.6192,107.4698,79.1523,121.4104,90.3269,91.9191,70.1264,88.5491,65.2408,84.698,61.7761,92.0622,65.5623,,,,,113.1153,86.6425,87.0866,63.7207,0,0,0.0,0.0,0.0,0.0,0.0,0,,551,2497,3048,35,61,164,13.0,272.3333333,73.33333333,0,0.9742103999999999,0.0,0.7332510999999999,220.0,7.9,0,48.0
12/21/20,202052,MT,30,-6.0,-3.0,6.0,5.0,-15.0,5.0,106.44,54.0,126.5058,114.7268,120.5479,90.727,140.1652,110.1799,183.0356,143.3732,203.3175,161.8393,157.7403,127.6817,155.0545,122.3056,154.7331,119.9837,159.3656,122.01700000000001,,,,,183.8427,152.0374,154.6908,120.6829,0,0,0.0,0.0,0.0,0.0,0.0,0,,154,3534,3688,31,64,1005,19.0,272.3333333,73.33333333,2,1.6924322,0.0,1.8281332,220.0,7.9,2,54.0
12/22/20,202052,MT,30,-2.0,2.0,-8.0,1.0,-16.0,6.0,122.54,69.0,80.7403,73.5246,82.3691,62.7127,86.5931,68.0255,115.7309,90.8246,126.9473,101.685,101.3845,82.7759,96.74600000000001,76.3855,99.0662,77.2081,101.2497,77.5803,,,,,126.2711,103.7727,97.8827,76.6356,0,0,0.0,0.0,0.0,0.0,0.0,0,,623,3252,3875,27,62,661,52.0,272.3333333,73.33333333,2,1.64847,0.0,1.9073544999999998,220.0,7.9,2,69.0
12/23/20,202052,MT,30,-1.0,0.0,-10.0,-4.0,-15.0,6.0,124.71,48.0,66.4261,56.0242,63.9212,46.257,67.1633,49.6252,98.3707,73.9164,109.27,83.0208,90.4123,69.9976,81.3018,60.5463,75.6389,56.0691,83.4211,61.0615,,,,,103.8867,81.0558,79.8287,59.373999999999995,0,0,0.0,0.0,0.0,0.0,0.0,0,,575,2767,3342,24,50,454,28.0,272.3333333,73.33333333,4,1.1217636,0.0,1.2713036,220.0,7.9,4,48.0
12/24/20,202052,MT,30,3.0,3.0,11.0,2.0,-15.0,6.0,131.51,53.0,69.4837,58.5404,57.3323,41.4173,76.4002,56.0845,106.5201,79.2958,116.0198,86.9869,85.2203,65.1762,83.6998,62.0475,85.4503,63.1049,89.5668,64.642,,,,,102.7054,79.4691,85.3574,63.0302,0,0,0.0,0.0,0.0,0.0,0.0,0,,407,5090,5497,19,47,621,46.0,272.3333333,73.33333333,1,1.0486514999999998,0.0,0.8455138000000001,220.0,7.9,1,53.0
12/25/20,202052,MT,30,-5.0,0.0,11.0,8.0,-16.0,7.0,135.95,40.0,70.7829,58.8798,62.2513,43.9345,75.1869,54.3584,102.3224,75.1271,124.6343,93.0855,90.2141,67.3288,84.1929,61.8192,83.4242,60.4851,90.9387,64.8421,,,,,107.4422,82.0751,84.87299999999999,61.7241,0,0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,21,46,0,0.0,272.3333333,73.33333333,0,1.9844838,0.0,2.0136066,220.0,7.9,0,40.0
12/26/20,202052,MT,30,-1.0,16.0,14.0,24.0,-8.0,3.0,157.86,49.0,114.5151,107.7351,102.1629,79.5007,117.5661,94.1486,173.9382,139.8065,223.42700000000002,185.0772,135.2419,112.2003,139.6222,112.2253,141.1476,112.8454,155.5868,123.0571,,,,,174.8672,148.5096,141.3747,113.1861,0,0,0.0,0.0,0.0,0.0,0.0,0,,504,6344,6848,21,46,2108,23.0,272.3333333,73.33333333,0,1.1515895,0.0,1.0933365,220.0,7.9,0,49.0
12/27/20,202053,MT,30,-2.0,10.0,35.0,25.0,-3.0,2.0,152.61,26.0,159.9651,152.6934,147.0305,115.7372,170.3486,137.186,240.1518,195.7293,297.32599999999996,251.2751,194.77900000000002,161.5939,197.8698,162.2582,195.4805,157.9108,221.1221,175.9912,,,,,249.3226,213.3032,199.0031,161.18,0,0,0.0,0.0,0.0,0.0,0.0,0,,347,1231,1578,22,44,445,22.0,241.33333330000002,41.33333333,1,2.3637043999999996,0.0,2.6649879000000003,224.0,7.2,1,26.0
12/28/20,202053,MT,30,15.0,16.0,48.0,13.0,-13.0,3.0,121.61,40.0,186.9985,179.2092,164.8876,128.2977,209.1494,167.5473,273.04900000000004,222.3556,345.9379,297.4893,220.6387,183.1233,229.7556,186.9007,225.7683,181.5462,265.6534,212.8339,,,,,284.8685,245.6126,231.8567,187.0788,0,0,0.0,0.0,0.0,0.0,0.0,0,,219,1680,1899,21,43,752,13.0,241.33333330000002,41.33333333,0,1.9826766,0.0,2.1859826,224.0,7.2,0,40.0
12/29/20,202053,MT,30,12.0,17.0,9.0,10.0,-18.0,6.0,143.12,47.0,129.0673,126.0095,119.1508,93.5434,148.4713,120.2782,190.4147,156.2048,227.7999,206.1214,152.8954,127.7615,165.5743,136.0045,156.1442,127.0483,182.87,150.7763,,,,,209.7328,184.5028,161.4368,132.0353,0,0,0.0,0.0,0.0,0.0,0.0,0,,427,1050,1477,24,47,615,50.0,241.33333330000002,41.33333333,0,2.5286992,0.0,2.2495713,224.0,7.2,0,47.0
12/30/20,202053,MT,30,24.0,34.0,14.0,12.0,-21.0,5.0,137.34,44.0,112.5809,100.6307,93.9651,68.7336,123.9482,91.9095,172.8773,133.4281,184.8584,158.6484,137.8049,108.8815,138.9945,105.445,135.5297,102.3309,149.7685,115.9993,,,,,175.0953,145.1159,138.1997,105.1674,16990,0,0.0,0.0,0.0,0.0,0.0,0,,874,2439,3313,26,46,874,39.0,241.33333330000002,41.33333333,1,1.1945464,0.0,1.1458871000000002,224.0,7.2,1,44.0
12/31/20,202053,MT,30,1.0,38.0,78.0,3.0,-52.0,11.0,154.22,36.0,115.7109,103.6623,95.2199,68.8905,132.3301,98.2703,179.9784,137.6404,184.1758,159.19799999999998,136.3024,105.7824,138.5469,105.34100000000001,144.7586,108.2988,161.8422,126.0142,,,,,169.2709,139.734,144.6993,109.6454,16990,0,0.0,0.0,0.0,0.0,0.0,0,,255,4526,4781,25,44,21,15.0,241.33333330000002,41.33333333,1,2.1364777000000004,0.0,1.7680311999999998,224.0,7.2,1,36.0
1/1/21,202053,MT,30,-87.0,-65.0,6.0,-33.0,-84.0,26.0,108.71,32.0,147.2126,129.6856,126.1464,89.8165,167.4326,121.6578,221.2346,166.921,271.7997,231.0638,183.2805,140.2663,176.52599999999998,131.9165,181.6918,133.391,215.5721,164.9668,,,,,226.1118,187.3123,185.2269,137.6899,16990,0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,23,39,0,0.0,241.33333330000002,41.33333333,0,1.2575996999999999,0.0,1.6850986000000001,224.0,7.2,0,32.0
1/2/21,202053,MT,30,-20.0,-13.0,10.0,-9.0,-21.0,6.0,62.22,28.0,123.1985,106.3196,113.9366,79.8428,136.3619,97.0863,185.2946,136.3104,205.2248,170.5924,140.9312,106.8194,145.3708,106.5381,159.9062,114.9366,166.5135,123.8002,,,,,178.6681,144.5467,154.149,112.2303,16990,0,0.0,0.0,0.0,0.0,0.0,0,,389,801,1190,23,39,983,50.0,241.33333330000002,41.33333333,3,0.8789295,0.0,0.6869765999999999,224.0,7.2,3,28.0
1/3/21,202101,MT,30,-17.0,-15.0,23.0,8.0,-9.0,3.0,126.86,43.0,34.0277,32.2101,29.0096,21.6353,36.658,28.3763,54.9159,43.3318,56.5041,50.5935,42.9764,35.2574,43.2867,34.135999999999996,41.4316,32.2357,46.328,36.5785,,,,,58.2708,51.2447,42.3554,33.1753,16990,0,0.0,0.0,0.0,0.0,0.0,0,,437,2580,3017,22,39,527,13.0,273.3333333,70.33333333,0,1.46738,0.0,1.3537277,223.0,6.6,0,43.0
1/4/21,202101,MT,30,2.0,-4.0,17.0,14.0,-27.0,8.0,127.45,35.0,154.4867,149.6513,136.2667,103.44200000000001,166.0831,131.2019,231.2715,186.2469,316.72,297.6228,170.9453,142.8151,188.5363,150.9003,189.6337,150.9111,241.6115,198.3596,,,,,252.1921,227.1324,193.0737,154.6786,16990,0,0.0,0.0,0.0,0.0,0.0,0,,283,14801,15084,22,39,132,19.0,273.3333333,70.33333333,0,1.2385424999999999,0.0,1.7173735,223.0,6.6,0,35.0
1/5/21,202101,MT,30,-2.0,-2.0,2.0,9.0,-28.0,10.0,151.28,45.0,107.3585,107.516,97.3882,76.5146,110.5567,88.6995,161.3903,132.5047,222.7769,216.597,126.6034,108.4336,126.18299999999999,103.6878,131.6054,106.4049,169.9252,143.7191,,,,,181.5435,167.6911,133.8647,109.654,16990,0,0.0,0.0,0.0,0.0,0.0,0,,714,1488,2202,22,37,816,36.0,273.3333333,70.33333333,1,2.0789206,0.0,1.5164661,223.0,6.6,1,45.0
1/6/21,202101,MT,30,2.0,0.0,-9.0,9.0,-28.0,9.0,150.06,38.0,95.1571,87.6878,79.9735,58.7853,111.3058,83.6431,146.3337,112.7968,160.4838,147.93200000000002,120.3062,95.4465,114.9976,88.4569,116.6138,88.6368,138.7929,111.1427,,,,,147.5592,127.3251,119.3247,91.8208,16990,0,0.0,0.0,0.0,0.0,0.0,0,,682,3378,4060,21,41,665,52.0,273.3333333,70.33333333,0,0.5008245,0.0,0.3555894,223.0,6.6,0,38.0
1/7/21,202101,MT,30,15.0,23.0,43.0,4.0,-33.0,8.0,156.26,30.0,82.8656,74.9172,71.2665,50.7004,95.3075,69.4451,123.1371,93.0665,140.6476,129.864,103.3245,79.6232,103.96700000000001,77.6872,105.4235,77.9136,107.1085,85.1536,,,,,135.8876,115.15899999999999,103.5854,77.7434,16990,0,0.0,0.0,0.0,0.0,0.0,0,,690,5447,6137,21,40,682,44.0,273.3333333,70.33333333,3,1.8607791,0.0,2.3296356,223.0,6.6,3,30.0
1/8/21,202101,MT,30,-34.0,-31.0,18.0,-21.0,-70.0,23.0,154.09,37.0,84.9866,75.8527,71.0289,49.887,91.9675,65.7872,129.7049,95.0635,153.493,137.8806,100.74600000000001,75.9817,98.1435,71.46300000000001,107.4063,77.9216,121.5525,94.4301,,,,,128.5201,105.311,105.8395,77.7997,16990,0,0.0,19.283615100000002,87.1035592,6.805720699999999,37.3543879,0,,818,7790,8608,21,37,318,32.0,273.3333333,70.33333333,0,0.9606456,0.0,1.3048155000000001,223.0,6.6,0,37.0
1/9/21,202101,MT,30,-15.0,-4.0,-1.0,11.0,-15.0,6.0,127.3,31.0,94.6333,84.0475,92.11200000000001,65.0243,113.3502,80.4531,141.2706,104.0817,154.54,135.576,127.3895,95.771,114.4175,83.104,119.9703,87.0789,135.2887,104.1637,,,,,144.9891,117.0428,119.9692,87.9637,16990,0,0.0,17.957883600000002,87.3227694,7.072937,37.1889695,0,,534,4715,5249,22,40,792,23.0,273.3333333,70.33333333,1,1.5150614,0.0,2.0586477999999997,223.0,6.6,1,31.0
1/10/21,202102,MT,30,-15.0,-6.0,15.0,14.0,-6.0,4.0,148.43,40.0,55.2269,49.0936,56.1702,38.8198,60.3504,43.0941,80.1659,59.1022,90.4744,79.0584,67.6976,50.3505,70.3966,51.4453,66.4106,48.0525,74.1397,56.3013,,,,,89.2837,71.4842,68.3344,49.993,16990,0,0.0,18.3454723,87.73517779999999,7.428998599999999,36.838910399999996,0,,222,4892,5114,17,36,331,0.0,239.0,33.0,1,1.4331196000000002,0.0,1.0887153999999999,227.0,6.9,1,40.0
1/11/21,202102,MT,30,2.0,4.0,22.0,11.0,-10.0,4.0,125.02,37.0,129.4511,130.8262,124.4994,96.4575,146.0013,116.1971,191.8968,156.2699,246.9473,222.9233,161.6811,133.8308,160.8115,130.2188,164.9173,132.6559,184.8574,151.1158,,,,,204.6489,179.2944,165.0426,133.2787,16990,0,0.0,17.013747100000003,87.6361627,7.723958500000001,36.4872395,0,,329,2860,3189,18,35,437,19.0,239.0,33.0,0,2.1252923999999997,0.0,1.7097813000000002,227.0,6.9,0,37.0
1/12/21,202102,MT,30,-3.0,2.0,8.0,-3.0,-14.0,6.0,135.38,42.0,81.6412,83.4698,75.4779,58.9424,90.2327,72.1355,118.8195,96.9802,171.5868,150.6301,109.4176,90.8507,99.7207,81.1518,97.976,79.0273,125.9949,102.0996,,,,,138.7093,119.7889,102.8439,83.3147,16990,0,0.0,15.8450369,87.75638559999999,7.676646099999999,36.053776299999996,0,,424,5731,6155,21,36,509,30.0,239.0,33.0,0,1.1285607,0.0,1.0536826000000001,227.0,6.9,0,42.0
1/13/21,202102,MT,30,-4.0,-5.0,6.0,0.0,-14.0,6.0,138.39,39.0,84.161,74.7134,72.6696,51.5474,90.8253,65.3349,125.5335,93.2945,171.8267,135.2171,110.40899999999999,83.4394,98.7377,72.3994,102.3584,74.6312,125.1465,92.1406,,,,,159.4847,125.0129,103.4873,75.8746,16990,0,6.5974824000000005,16.3043124,87.5743571,7.590005000000001,35.0007198,0,,576,2899,3475,21,36,493,20.0,239.0,33.0,1,1.3703136,0.0,1.9980397,227.0,6.9,1,39.0
1/14/21,202102,MT,30,-4.0,-1.0,2.0,-6.0,-14.0,7.0,134.46,43.0,68.7363,62.0444,62.8965,44.8976,73.3157,53.5137,104.9537,78.7656,133.9275,105.367,87.2176,66.5694,84.9878,63.0076,82.4064,60.6866,100.9968,74.715,,,,,116.295,90.9358,85.9285,63.6387,16990,0,8.3824534,17.8831725,87.9723324,6.9179372,35.8170912,0,,457,6901,7358,21,36,514,14.0,239.0,33.0,0,2.1498925,0.0,2.2294842999999998,227.0,6.9,0,43.0
1/15/21,202102,MT,30,-15.0,-9.0,-22.0,-2.0,-17.0,9.0,135.36,49.0,73.2009,64.4441,63.63,43.8747,82.191,58.6943,113.7055,83.1755,127.8949,97.5165,96.1552,71.4338,91.8388,66.0858,89.1482,64.1045,100.7082,72.2897,,,,,106.6052,80.972,91.9556,66.2715,16990,0,7.8573009,20.6767228,88.7116516,6.0154334,34.3707273,0,,525,6612,7137,17,34,270,23.0,239.0,33.0,1,1.6581697,0.0,1.7541695,227.0,6.9,1,49.0
1/16/21,202102,MT,30,-12.0,1.0,-13.0,-8.0,-10.0,4.0,162.58,33.0,76.4662,62.8748,65.8246,42.6649,82.51299999999999,56.3825,120.3291,84.2564,134.8875,99.7819,100.8514,71.2653,95.6738,65.3028,93.556,63.9988,101.1859,70.5585,,,,,123.09899999999999,89.085,95.5343,65.6984,16990,0,8.1286411,19.7788796,89.0188168,5.5921968,33.3927828,0,,421,4958,5379,17,32,460,17.0,239.0,33.0,1,1.1533,0.0,0.86651,227.0,6.9,1,33.0
1/17/21,202103,MT,30,-9.0,1.0,31.0,1.0,-4.0,3.0,153.89,32.0,86.12799999999999,68.9677,73.8675,47.1894,95.0862,63.321000000000005,137.1134,94.0,144.6307,104.9555,110.1707,76.1735,111.3893,74.1076,106.2835,71.5097,110.6909,75.4902,,,,,131.6911,93.1228,108.7479,73.2129,16990,0,9.1548103,19.3902086,89.1671896,4.936442700000001,33.028549600000005,0,,337,4448,4785,17,32,234,5.0,198.66666669999998,10.66666667,1,1.5839156,0.0,1.749812,229.0,6.0,1,32.0
1/18/21,202103,MT,30,-5.0,0.0,16.0,-6.0,-11.0,4.0,124.31,36.0,126.4751,112.4471,117.7936,80.1926,143.453,102.427,191.9361,138.3839,227.6281,175.7968,161.5092,117.195,155.218,110.4707,162.3795,116.354,175.0477,126.4888,,,,,191.9117,144.5605,161.9133,115.9495,16990,0,10.0778853,21.525744800000002,89.29483570000001,4.3833358,33.5619026,0,,183,1501,1684,17,32,373,12.0,198.66666669999998,10.66666667,0,1.7002346000000002,0.0,1.6784177,229.0,6.0,0,36.0
1/19/21,202103,MT,30,-8.0,-2.0,15.0,-5.0,-14.0,6.0,129.6,44.0,85.47,74.2768,81.9374,54.38399999999999,93.3572,64.6244,130.2085,91.4478,158.2877,118.6166,111.7638,78.6897,106.1272,73.8814,105.9958,73.3534,120.948,85.4133,,,,,136.9343,99.82,108.2106,75.3788,16990,0,10.1387775,23.313488699999997,89.5460347,4.175247,34.188028,0,,288,1972,2260,13,26,298,18.0,198.66666669999998,10.66666667,0,1.513164,0.0,1.3883121999999999,229.0,6.0,0,44.0
1/20/21,202103,MT,30,-12.0,-10.0,-26.0,-23.0,-15.0,7.0,130.55,51.0,96.1062,86.1201,87.0689,59.8336,111.7168,80.1295,147.796,106.5593,171.6822,129.9771,129.0598,94.8632,124.7081,89.4396,120.6824,86.2017,126.4997,90.8526,,,,,164.53400000000002,123.1494,122.3533,87.7818,38538,8671,10.9988873,22.6999072,89.11115629999999,4.114505,35.6721597,0,,391,3821,4212,13,25,430,30.0,198.66666669999998,10.66666667,0,1.2925103,0.0,1.4254243999999998,229.0,6.0,0,51.0
1/21/21,202103,MT,30,-8.0,-2.0,8.0,-7.0,-16.0,6.0,131.33,55.0,62.17100000000001,50.3785,51.6664,32.9333,70.2983,46.783,95.1905,64.6883,108.2044,77.3127,84.199,57.6834,77.9546,51.8437,77.5955,51.926,76.0036,51.4777,,,,,94.9132,67.1592,77.6222,52.0707,38965,9121,11.0346624,19.9345875,88.5281522,4.0391056,35.5815271,0,,394,4492,4886,12,26,453,27.0,198.66666669999998,10.66666667,0,1.8906023,0.0,1.6214625,229.0,6.0,0,55.0
1/22/21,202103,MT,30,-15.0,-8.0,-13.0,-4.0,-17.0,7.0,138.76,47.0,69.4431,56.2088,54.4825,34.1933,79.593,52.3951,102.6908,69.5949,119.8837,84.9879,91.34899999999999,61.6911,85.0808,56.2723,82.7736,55.0738,89.2276,59.3022,,,,,101.9298,71.3945,85.2509,56.6135,40451,9962,11.622643400000001,17.0177652,88.58478640000001,4.0391934,36.3656435,0,,400,6599,6999,14,27,387,32.0,198.66666669999998,10.66666667,0,2.0727900000000004,0.0,2.0786462,229.0,6.0,0,47.0
1/23/21,202103,MT,30,-12.0,3.0,8.0,-13.0,-9.0,4.0,162.0,40.0,84.3992,65.5638,65.7248,40.1712,90.3944,57.4319,122.5113,80.9597,160.5559,111.1612,106.9119,69.3666,102.9558,66.2211,96.6472,62.3936,112.6893,73.1463,,,,,124.1136,84.1294,102.4159,66.0857,42575,11878,11.7369914,17.6280091,87.88350140000001,4.4797642,37.110613799999996,0,,361,6623,6984,15,25,591,31.0,198.66666669999998,10.66666667,0,1.2649263000000002,0.0,1.4367785,229.0,6.0,0,40.0
1/24/21,202104,MT,30,-13.0,-3.0,11.0,-4.0,-6.0,3.0,155.6,35.0,101.2104,79.9587,80.1008,49.8647,110.5792,70.7673,150.1559,100.0544,185.5705,134.1641,128.4844,85.1215,125.4534,81.1971,120.1391,78.3049,129.5281,86.744,,,,,144.9644,100.6844,124.113,81.1687,46054,13235,12.1612104,18.892478,88.03310520000001,4.5120879,37.8057083,0,,242,4691,4933,15,25,195,13.0,186.33333330000002,5.333333333,0,0.4788077,0.0,0.4212151,230.0,5.1,0,35.0
1/25/21,202104,MT,30,-4.0,0.0,-6.0,-8.0,-26.0,8.0,125.1,30.0,148.3728,129.1175,125.5863,81.5569,165.3041,113.7915,231.1568,161.5453,264.5075,203.6163,171.4274,119.7294,177.7112,122.0142,193.1915,133.7547,203.517,143.4055,,,,,225.7066,165.0671,187.0536,129.4565,48427,14071,11.7280909,19.3220005,87.9022651,4.399438900000001,37.3258566,0,,164,8266,8430,15,25,393,3.0,186.33333330000002,5.333333333,0,0.0,0.0,0.0,230.0,5.1,0,30.0
1/26/21,202104,MT,30,-11.0,0.0,-3.0,-6.0,-15.0,6.0,136.35,39.0,99.6715,84.3137,91.5595,56.7083,107.7602,70.783,148.2189,99.7076,188.237,137.5787,121.2826,79.1469,123.553,81.3365,124.2423,82.7593,137.2247,92.1395,,,,,158.0627,110.0165,125.3988,83.0315,48427,14704,12.409073199999998,19.033647100000003,88.28254,4.270284200000001,37.3958166,0,,344,2496,2840,16,23,459,13.0,186.33333330000002,5.333333333,1,0.7228543000000001,0.0,0.8330915000000001,230.0,5.1,1,39.0
1/27/21,202104,MT,30,-10.0,-2.0,-7.0,-12.0,-15.0,6.0,128.69,30.0,97.6073,73.3083,82.5403,47.3642,108.2964,65.4104,149.2662,92.0329,159.4142,107.5147,120.7231,72.7932,124.042,75.63600000000001,115.1825,70.0775,128.82399999999998,79.7841,,,,,153.4081,98.1862,119.8979,73.1254,48427,15888,11.7039221,20.0797264,88.3657311,3.9246251000000005,36.8746563,0,,371,6632,7003,15,22,285,36.0,186.33333330000002,5.333333333,1,0.4357964,0.0,0.39239050000000003,230.0,5.1,1,30.0
1/28/21,202104,MT,30,-8.0,-3.0,-3.0,-9.0,-14.0,6.0,126.61,43.0,86.5885,63.9843,75.3781,42.8402,98.2887,58.7548,127.5917,78.3299,155.195,102.2475,134.6776,81.5299,107.6578,64.4048,100.8732,60.7814,111.2209,68.5021,,,,,125.8473,80.3605,108.2003,65.2803,48427,18686,12.433919,19.494327,88.8956399,3.8319604,36.569852399999995,0,,403,8605,9008,15,19,702,26.0,186.33333330000002,5.333333333,1,1.1405687,0.0,1.3936002,230.0,5.1,1,43.0
1/29/21,202104,MT,30,-17.0,-7.0,-17.0,-6.0,-16.0,8.0,135.19,31.0,83.344,63.0049,62.9542,36.2823,94.6676,57.5744,129.901,80.7755,145.1011,95.1501,102.132,62.7188,108.5118,66.0296,101.4087,62.122,105.2993,64.8344,,,,,122.2239,79.1498,104.2862,63.7589,48427,21629,12.844660099999999,19.6363472,88.690191,4.229735,36.5787867,0,,312,5224,5536,17,23,571,14.0,186.33333330000002,5.333333333,0,1.9582736,0.0,1.9616064999999998,230.0,5.1,0,31.0
1/30/21,202104,MT,30,-14.0,2.0,0.0,-2.0,-10.0,4.0,153.84,32.0,87.4218,65.1217,70.7446,40.5365,95.0034,56.3624,138.056,84.3614,153.8129,99.4702,113.9405,68.0992,103.3054,61.7426,110.5286,66.5881,115.6545,70.4087,,,,,128.3924,81.3346,109.6958,65.9357,48427,24519,14.4724496,19.0707539,89.585476,3.9830695,36.4911038,0,,516,7941,8457,15,20,531,29.0,186.33333330000002,5.333333333,0,1.9056853,0.0,1.8707845,230.0,5.1,0,32.0
1/31/21,202105,MT,30,-14.0,-3.0,35.0,-8.0,-5.0,3.0,150.67,18.0,99.8835,75.2622,81.9921,46.7561,105.6839,63.0766,153.803,95.0108,173.801,115.1085,120.2595,73.5628,124.31,75.1574,121.2594,72.9061,127.2979,78.168,,,,,142.1845,91.035,123.0274,74.4846,48427,25649,14.976375599999999,17.380167,89.79273559999999,4.1820737,35.0996685,0,,187,3341,3528,15,20,251,0.0,99.33333333,0.0,0,0.45140909999999995,0.0,0.720051,243.0,4.2,0,18.0
2/1/21,202105,MT,30,-10.0,-3.0,-14.0,-5.0,-12.0,5.0,119.0,20.0,140.8246,118.5434,123.5124,75.666,160.1965,103.6136,220.7898,145.9329,247.5171,177.0432,170.7019,111.2804,175.3235,113.596,181.7535,119.1703,194.6622,127.5898,,,,,211.6585,145.7944,180.0411,117.40700000000001,48427,26388,16.284643,14.5686258,91.0605823,4.2112414000000005,35.9739871,0,,121,2369,2490,15,20,145,3.0,99.33333333,0.0,0,1.3715629999999999,0.0,1.4244013,243.0,4.2,0,20.0
2/2/21,202105,MT,30,-12.0,-4.0,-20.0,-8.0,-15.0,7.0,126.53,29.0,91.8673,76.681,83.7807,50.0913,97.1439,61.5493,144.4191,93.6603,153.9745,108.0283,117.6947,75.5171,113.2977,72.4164,112.92,71.9876,123.3381,79.3,,,,,137.6029,92.2115,115.1764,73.6158,48427,26917,16.3338441,13.8356205,90.2085245,4.515835,35.7756411,0,,314,3160,3474,13,20,324,25.0,99.33333333,0.0,1,0.4781142,0.0,0.5341836,243.0,4.2,1,29.0
2/3/21,202105,MT,30,-12.0,-7.0,-20.0,-14.0,-14.0,6.0,128.8,29.0,78.4992,59.0921,64.954,36.4183,84.9035,49.7259,116.6502,70.2281,148.6654,94.9958,101.925,60.7087,97.4927,57.8019,93.4411,55.615,103.0604,60.438,,,,,113.7012,70.8273,96.7835,57.3518,48427,27506,17.5271129,12.2483565,90.1461877,5.0322937,35.951928,0,,426,7649,8075,13,18,544,34.0,99.33333333,0.0,47,1.7898294999999997,0.0,1.4687829,243.0,4.2,47,29.0
